Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish
EVTDESC600129;\n\nWhen_Alto_Peru_was_incorporated_in_the_Argentine_Confederation,_it_was_bound_to_have_a_special_status._The_governor_of_Alto_Peru_was—among_the_governors_of_La_Roja,_Santa_Fé_and,_of_course,_Buenos_Aires—one_of_the_most_important_governors_in_the_Argentine_Confederation._Argentinian_politcs_were_bound_to_penetrate_Alto_Peru._The_local_governor_had_to_put_down_not_only_nationalistic_elements,_but_Unitarians_as_well._But_it_would_seem_that_the_governor_of_Alto_Peru—as_did_the_other_governors_in_the_interior—ended_up_falling_for_Unitarian_rethoric,_becoming_open_enemies_to_Rosas_Federalist_party_and_allying_with_the_Unitarian_revolts_across_our_country._They_are_now_just_one_more_Unitarian_revolt_we_have_to_deal_with_it._Luckily,_some_of_the_Alto_Peruvian_provinces_are_loyal_to_the_federalist_cause,_declaring_allegiance_to_Rosas_and_the_Argentine_Confederation,_lest_the_Unitarians_in_Buenos_Aires_strip_away_their_liberties.;;;;;;;;;;;;;
EVTDESC600130;\n\nThe_Army_of_North_was_victorious!_Our_role_in_the_downfall_of_the_Peru-Bolivian_Confederation—despite_being_somewhat_limited—earned_us_the_opportunity_to_take_a_few_spoils_from_this_war._While_it_would_be_in_our_ultimate_interest_to_make_Bolivia_join_our_great_nation—as_it_was_once_part_of_the_Viceroyalty_of_the_Río_de_la_Plata—our_role_in_the_war_was_far_too_small_for_such_a_prize._But,_that_is_not_to_say_we_are_to_leave_empty_handed,_as_we_could_solve_some_of_our_contested_claims_with_Bolivia,_or_even_look_into_some_of_their_territory_which_we_could_annex._Besides_our_claims_in_Tarija_and_Susquis,_we_also_could_also_annex_the_Bolivian_ports_in_Antofagasta,_which_were_once_part_of_the_Province_of_Salta._On_top_of_that,_one_of_the_ideas_we_had_during_the_war_was_to_sack_Potosí_and_its_mint,_luckily,_this_idea_wouldn't_come_to_fruition,_but_maybe_it_wouldn't_be_a_bad_idea_to_take_the_city_and_its_mint_for_ourselves,_considering_it_was_responsible_for_our_minting_first_coins._Annexing_any_of_these_territories_for_ourselves_its_bound_to_make_mortal_enemies_out_of_the_Bolivians,_no_doubt.;;;;;;;;;;;;;
EVTDESC600131;\n\nRivera,_by_igniting_a_revolt_in_Corrientes,_led_to_a_general_Unitarian_uprising_across_Argentina,_with_revolts_Rosas'_regime_facing_revolts_in_the_Interior_and_Buenos_Aires._Regrettably,_one_of_the_campaigns_had_to_be_fought_over_Alto_Peru,_where—to_our_surprise—we_faced_some_support,_despite_the_betrayal_coming_from_the_local_governor._Provinces_like_Tarija_and_Salta_came_to_our_aid_in_our_hour_of_need_and_now,_as_the_dust_settles,_they_ask_for_deeper_ties_with_the_Argentine_Confederation,_wanting_to_be_a_direct_part_of_the_Confederation,_rather_than_being_under_Alto_Peru.;;;;;;;;;;;;;
EVTDESC600132;\n\nA_new_governor_has_been_appointed_to_head_$COUNTRY$_for_our_overlords.;;;;;;;;;;;;;
andresito_cultures_title;The Rights of the First Peoples;;;;;;;;;;;;;
andresito_cultures_desc;While we can't say the Federalist Party is ideologically aligned with the idea of indigenous rights, our ideology and political structure always favored great cooperation with the local indigenous peoples. Artigas was the first to do so, with his policies and networks reaching the indigenous peoples. Besides that, as the Federalist model favored local power, Federalist caudillos were quick to use the local natives to their advantage, not to mention that nods to the native population weren't an exclusive Federalist phenomenon, with the declaration of independence by the Congress of Tucumán being published in Spanish, Quechua and Aimara.;;;;;;;;;;;;;
rivera_won;Uruguay owes us a favor;;;;;;;;;;;;;
EVTDESC600133;\n\nDespite_our_best_efforts,_the_Army_of_the_North_was_defeated!_While_we_expected_an_easy_conflict_against_an_unstable_confederation,_it_seems_that_our_defeat_was_assured_one_way_or_the_another,_which_Chile_faring_no_better._We_now_wait_for_the_Confederation's_terms,_maybe_they_will_go_easy_on_us,_after_all_that_happened.;;;;;;;;;;;;;
EVTDESC600134;\n\nHaving_defeated_the_Argentinian_Army_of_North,_our_Confederation_stands_victorious!_Our_enemies_expected_a_weak_and_unstable_confederation,_but_they_were_gravely_mistaken_and_it_is_now_time_we_decide_the_price_they_will_pay_for_it._While_most_argue_we_should_just_make_our_$FROMCOUNTRY_ADJ$_neighbors_drop_our_claims_on_us,_there_is_the_real_possibility_of_getting_some_extra_land_out_of_this,_at_the_cost_of_making_an_permanent_enemy_to_the_south._What_was_suggested_is_that_we_annex_some_of_the_Argentinian_interior_provinces,_Jujuy_and_Salta,_maybe_Tucumán_and_Catamarca,_all_of_which_once_had_deep_economic_ties_with_us.;;;;;;;;;;;;;
EVTDESC600135;\n\nAfter_the_Revolution_of_the_Restorers,_Balcarce_was_succeed_by_Juan_José_Viamonte,_which_soon_was_forced_to_resign_as_well,_leading_to_Manuel_Vicente_Maza_to_assume_the_Governorship_of_Buenos_Aires,_after_no_one_else_accepted_the_position._Maza—a_friend_of_Rosas_who_participated_in_the_Revolution_of_the_Restorers—would_soon_have_to_resign_as_well,_as_in_February_he_sent_Federalist_leader_Facundo_Quironga_to_settle_a_dispute_in_the_Interior._On_his_way_there,_Quirong_was_assassinated,_leading_to_such_public_outrage_that_he_was_forced_to_resign,_with_the_House_of_Representatives_of_Buenos_Aires_finally_yelding_and_electing_Juan_Manuel_de_Rosas_to_the_governorship_of_the_province,_granting_him_the_"sum_of_the_public_power"_and_thus_dictatorial_powers._\n\nRosas_would_become_the_17th_Governor_of_Buenos_Aires_in_the_13th_of_March.;;;;;;;;;;;;;
EVTDESC600136;\n\nWith_the_help_of_the_Sociedad_Popular_Restauradora—and_its_parapolice_unit,_La_Mazorca—Rosas_managed_to_use_state_terrorism_as_a_tool_for_his_regime._La_Mazorca_would_conduct_raids_into_neighborhoods,_persecuting_anyone_not_deemed_loyal_enough_to_Rosas,_accusing_them_of_having_ties_to_the_Unitarians._Rosas_would_exercise_full_control_of_La_Mazorca_as_a_tool_for_terror,_burning_opposition_newspapers_and_being_sure_to_pick_the_targets_whose_demise_would_be_the_most_useful_as_a_tool_of_terror,_instead_of_carrying_out_its_attacks_randomly._In_the_end,_most_enemies_of_Rosas_would_end_up_having_to_exile_themselves—usually_to_Montevideo,_where_they_would_find_support_with_the_Uruguayan_colorados—leaving_the_Argentine_dictator_with_full_control_over_the_Province_of_Buenos_Aires.;;;;;;;;;;;;;
EVTDESC600137;\n\nRosas'_new_regime_sought_to_control_every_aspect_of_public_life,_buildings_were_decorated_in_red,_the_color_of_Rosismo_and_Federalism,_every_public_document_held_the_inscription_"Death_to_the_Savage_Unitarians"_at_the_top_of_it,_government_employees_were_forced_forced_to_wear_a_badge_saying_"Federation_or_Death"_and_every_male_and_female_had_to_sport_a_"federal_look",_with_males_being_forced_to_grow_moustaches_and_sideburns,_not_to_mention_the_children_also_having_to_wear_uniforms_with_the_colors_and_motiffs_of_the_new_regime._The_red_color_became_omnipresent_in_Buenos_Aires_as_a_constant_reminder_of_Rosas_and_his_regime.;;;;;;;;;;;;;
EVTDESC600138;\n\nThe_dictorial_powers_granted_by_holding_"the_sum_of_public_power"_allowed_Rosas_to_create_an_elaborate_cult_of_personality_around_himself,_letting_him_be_portrayed_as_almighty_protector_of_the_people._His_portraits_were_carried_out_on_the_street_in_demonstrations_and_then_put_on_the_church_alter_to_be_venerated._Rosas_had_the_backing_of_most_Catholic_clergy,_especially_since_most_of_them_were_on_the_state's_payroll,_since_the_Catholic_Church_had_refused_to_acknowledge_Argentinian_independence,_letting_the_government_invest_their_own_men_into_the_churches_and_parishes_of_Buenos_Aires,_with_the_only_clergy_which_opposed_Rosas—the_Jesuits—being_expelled_from_the_country_as_was_most_opposition_to_Rosas.;;;;;;;;;;;;;
EVTDESC600139;\n\nRosas_came_to_control_various_aspects_of_everyday_life_for_the_people_of_Buenos_Aires,_forcing_people_to_adhere_to_Federalism_and_Rosismo_even_in_the_way_they_wore_their_clothes._In_spite_of_that,_he_also_managed_to_enjoy_some_popularity_with_both_Afro-Argentines_and_Gauchos,_being_admired_for_his_willingness_to_mingle_with_these_marginalized_groups_of_Argentine_society._That_is_not_to_say_that_Rosas_was_all-benevolent—seeing_as_those_who_had_the_courage_to_oppose_him_are_now_dead,_castrated_or_living_across_the_Rio_de_La_Plata_in_Montevideo._Rosas'_hegemony_over_the_politics_of_Buenos_Aires_is_unmatched.;;;;;;;;;;;;;
paternalistic_totalitarism;Paternal Totalitarianism;;;;;;;;;;;;;
paternalistic_totalitarism_desc;Our great leader holds total authority over the society and seeks to control all aspects of public and private life wherever possible, seeing himself as a "benevolent dictator" and a father to our people. He reaches so far as to dictate how people dress and carry themselves, plastering the symbols of the regime all over the country. In contrast, anyone opposed to his absolute authority is forced into hiding, or faces punishment in prison or even is made an example by our leader's agents. The entire population is, willingly or unwillingly, conscripted to serve our leader's priorities and subject to his whims.;;;;;;;;;;;;;
EVTDESC600140;\n\nDespite_our_best_attempts_to_overthrow_Rosas,_our_effort_has_been_in_vain,_we_were_unable_and_retake_Buenos_Aires_for_the_Unitarian_cause_and_our_revolt_is_over.;;;;;;;;;;;;;
EVTDESC600141;\n\nRecently_our_armies_have_marched_to_occupy_the_region_of_the_Chaco._The_region_is_currently_pending_incorporation_in_our_nation,_with_the_Province_of_Santa_Fé_laying_claim_to_part_of_it._Sadly_the_region_is_also_claimed_by_Argentina,_leading_to_some_of_our_advisors_to_suggest_that_we_propose_a_treaty_to_our_neighbors,_splitting_the_Chaco_along_a_straight_line_along_Santa_Fé's_claims,_keeping_everything_to_its_east._This_would_prevent_any_future_conflict_with_out_neighbor_due_to_our_conflicting_claims_to_the_Chaco.;;;;;;;;;;;;;
EVTDESC600142;\n\nRecently,_$FROMCOUNTRY_ADJ$_armies_have_marched_to_occupy_the_region_of_the_Chaco._As_we_also_claim_the_region,_we_had_already_started_to_draw_plans_to_recover_the_region_from_them,_but_it_seems_that_they_predicted_that_the_region_could_cause_conflict_between_our_countries,_with_their_diplomats_reaching_us_to_propose_a_treaty_splitting_the_Chaco,_offering_to_give_us_all_the_land_west_of_Santa_Fé's_claims_to_the_land,_which_would_grant_us_about_half_of_the_territory_they_came_to_occupy.;;;;;;;;;;;;;
EVTDESC600143;\n\nOur_diplomats_came_back_from_the_$FROMCOUNTRY_ADJ$_capital,_informing_that_the_treaty_was_a_success!_As_our_troops_leave_part_of_the_Chaco,_we_can_sleep_easier_at_night_knowing_that_we_have_one_less_reason_to_fight_our_neighbors.;;;;;;;;;;;;;
EVTDESC600144;\n\nOur_diplomats_came_back_from_the_$FROMCOUNTRY_ADJ$_capital,_informing_that_the_treaty_was_rejected!_We_can_only_hope_that_the_$FROMCOUNTRY_ADJ$_hawks_aren't_planning_to_invade_us_for_all_of_the_Chaco,_but_we_better_prepare_for_war_anyway...;;;;;;;;;;;;;
help_urquiza;Helping Urquiza;;;;;;;;;;;;;
lost_buenos_aires;The Loss of Buenos Aires;;;;;;;;;;;;;
lost_buenos_aires_desc;With the revolt in Buenos Aires following Rosas being overthrown, we have been left in a precarious position. We have lost the country's most important port and our coffers are running drier from the loss of its revenue, hindering our ability to muster large armies for prolonged periods of time.;;;;;;;;;;;;;
EVTDESC600145;\n\nAs_Buenos_Aires_was_still_independent_despite_our_initial_victories,_we_entered_a_period_of_uneasy_peace_with_our_old_capital_city._Regrettably,_some_of_our_generals_have_took_the_initiative_to_retake_the_city_themselves._The_last_attempt_was_carried_out_by_general_José_Maria_Flores—which_returned_safely_to_Santa_Fé,_if_a_bit_beaten—and_general_Jerónimo_Costa,_which,_to_our_dismay,_marched_towards_Buenos_Aires_with_less_than_200_men,_leading_to_the_Battle_of_Villamayor,_which_quickly_turned_into_a_massacre,_as_Costa's_forces_were_forced_to_surrender_and_then_executed_by_the_savage_Unitarians.;;;;;;;;;;;;;
EVTDESC600146;\n\nAfter_a_brief_conflict_with_the_Unitarians_in_Cuyo,_the_Confederation's_Congress_has_authorized_the_use_of_force_to_reintegrate_Buenos_Aires_into_the_Federation._Such_an_act_was_seen_by_Buenos_Aires_as_a_declaration_of_war,_which_prompted_a_Porteño_invasion_of_the_Argentine_Confederation._The_invasion_resulted_in_the_Battle_of_Cepeda,_which_was_a_Federal_victory,_leaving_the_path_to_Buenos_Aires_open._\n\nNow,_as_someone_who_always_favored_the_diplomatic_way,_instead_of_marching_into_Buenos_Aires,_Urquiza_considered_camping_on_San_José_de_Flores_and_offering_to_negotiate_with_the_Unitarian_leadership,_willing_to_put_their_differences_aside_in_favor_of_a_better_national_union.;;;;;;;;;;;;;
EVTDESC600147;\n\nAfter_a_brief_conflict_with_the_Unitarians_in_Cuyo,_the_Confederation's_Congress_has_authorized_the_use_of_force_to_reintegrate_Buenos_Aires_into_the_Federation._Such_an_act_was_seen_by_Buenos_Aires_as_a_declaration_of_war,_which_prompted_a_Porteño_invasion_of_the_Argentine_Confederation._The_invasion_resulted_in_the_Battle_of_Cepeda,_which_was_a_Federal_victory,_leaving_the_path_to_Buenos_Aires_open._\n\nLuckily,_Urquiza—instead_of_taking_Buenos_Aires_by_force—decided_to_camp_on_San_José_de_Flores,_offering_to_negotiate_with_the_Unitarian_leadership,_willing_to_put_their_differences_aside_in_favor_of_a_better_national_union._While_this_would_allow_us_to_gain_significant_concessions,_Governor_Valentín_Alsina_is_against_such_negotiation,_leading_some_to_suggest_that_we_force_him_to_resign,_lest_we_lose_the_change_to_get_significant_concessions.;;;;;;;;;;;;;
EVTDESC600148;\n\nFinally,_peace_has_prevailed_and_the_Porteño_government_agreed_to_negotiate._What_followed_was_the_Pact_of_National_Unity,_in_San_José_de_Flores._The_pact_would_entail_in_a_series_of_benefits_for_the_"newly-incorporated"_province_of_Buenos_Aires,_which_on_top_of_retaining_some_political_dominance_over_the_country,_managed_to_get_some_changes_done_to_the_constitution_on_its_favor._The_deal_has_left_a_sour_taste_in_the_mouth_of_many,_with_some_observers_not_sure_if_the_peace_with_Buenos_Aires_will_last...;;;;;;;;;;;;;
EVTDESC600149;\n\nFinally,_peace_has_prevailed_and_the_Porteño_government_agreed_to_negotiate._What_followed_was_the_Pact_of_National_Unity,_in_San_José_de_Flores._The_pact_would_entail_in_a_series_of_benefits_for_the_"newly-incorporated"_province_of_Buenos_Aires,_which_on_top_of_retaining_some_political_dominance_over_the_country,_managed_to_get_some_changes_done_to_the_constitution_on_its_favor._Despite_the_concessions_we_managed_to_squeeze_out_of_Argentine_Confederation,_we_are_set_on_breaking_off_from_the_Confederation_at_the_first_opportunity.;;;;;;;;;;;;;
EVTDESC600150;\n\nAfter_a_brief_conflict_with_the_Unitarians_in_Cuyo,_the_Confederation's_Congress_has_authorized_the_use_of_force_to_reintegrate_Buenos_Aires_into_the_Federation._Such_an_act_was_seen_by_Buenos_Aires_as_a_declaration_of_war,_which_prompted_a_Porteño_invasion_of_the_Argentine_Confederation._The_invasion_resulted_in_the_Battle_of_Cepeda,_which_was_a_Federal_victory,_leaving_the_path_to_Buenos_Aires_open._\n\nNow,_Urquiza_marches_towards_Buenos_Aires._We_are_forced_to_munster_a_new_army_if_we_want_to_have_any_chance_to_not_be_forcefully_integrated_into_the_Confederation.;;;;;;;;;;;;;
EVTDESC600151;\n\nWith_another_conflict_with_the_Argentine_Confederation_ending_in_a_stalemate,_it_is_about_time_we_think_about_our_future._For_how_long_will_we_wage_war_against_the_Federalists?_Despite_not_being_able_to_defeat_the_Confederation,_we_still_hold_enough_leverage_to_have_them_accept_the_definitive_secession_of_Buenos_Aires_from_Argentina,_letting_us_follow_our_future_in_peace,_free_from_their_rule_once_and_for_all.;;;;;;;;;;;;;
EVTDESC600152;\n\nWith_another_conflict_with_the_Argentine_Confederation_ending_in_a_stalemate,_the_State_of_Buenos_Aires_seems_to_finally_have_decided_that_enough_has_enough_and_declared_formal_secession_from_Argentina._Seeing_as_we_were_unable_to_defeat_them_once_and_for_all,_we_have_no_option_but_to_accept_that_Buenos_Aires_is_out_of_our_reach_and_that_we_are_better_off_learning_to_live_without_them_as_part_of_the_Argentine_Confederation.;;;;;;;;;;;;;
